cell_type cell_id component component_id X Y Z inner_radius outer_radius
axon 109 axon 0 40.5518 5.13336 44.1953 0.557209 0.557209
axon 109 axon 0 40.5524 5.13317 44.3229 0.559359 0.559359
axon 109 axon 0 40.5531 5.13297 44.4505 0.561508 0.561508
axon 109 axon 0 40.5538 5.13277 44.5809 0.56464 0.56464
axon 109 axon 0 40.5545 5.13258 44.7114 0.567771 0.567771
axon 109 axon 0 40.5552 5.13238 44.8419 0.570902 0.570902
axon 109 axon 0 40.5559 5.13218 44.9723 0.574034 0.574034
axon 109 axon 0 40.5566 5.13198 45.103 0.574238 0.574238
axon 109 axon 0 40.5573 5.13178 45.2336 0.574442 0.574442
axon 109 axon 0 40.5581 5.13158 45.3643 0.574646 0.574646
axon 109 axon 0 40.5588 5.13138 45.4949 0.574851 0.574851
axon 109 axon 0 40.5595 5.13119 45.6256 0.572758 0.572758
axon 109 axon 0 40.5602 5.13099 45.7562 0.570666 0.570666
axon 109 axon 0 40.5609 5.13079 45.8868 0.568573 0.568573
axon 109 axon 0 40.5616 5.13059 46.0175 0.56648 0.56648
axon 109 axon 0 40.5623 5.13039 46.1481 0.56851 0.56851
axon 109 axon 0 40.563 5.13019 46.2787 0.57054 0.57054
axon 109 axon 0 40.5637 5.12999 46.4093 0.57257 0.57257
axon 109 axon 0 40.5644 5.1298 46.5398 0.5746 0.5746
axon 109 axon 0 40.5651 5.12959 46.6734 0.577858 0.577858
axon 109 axon 0 40.5658 5.12939 46.8069 0.581117 0.581117
axon 109 axon 0 40.5665 5.12919 46.9405 0.584375 0.584375
axon 109 axon 0 40.5673 5.12898 47.074 0.587633 0.587633
axon 109 axon 0 40.568 5.12878 47.2076 0.586459 0.586459
axon 109 axon 0 40.5687 5.12858 47.3412 0.585285 0.585285
axon 109 axon 0 40.5694 5.12837 47.4747 0.584111 0.584111
axon 109 axon 0 40.5701 5.12817 47.6083 0.582937 0.582937
axon 109 axon 0 40.5709 5.12797 47.7409 0.583133 0.583133
axon 109 axon 0 40.5716 5.12777 47.8736 0.583329 0.583329
axon 109 axon 0 40.5723 5.12757 48.0062 0.583525 0.583525
axon 109 axon 0 40.573 5.12736 48.1389 0.583721 0.583721
axon 109 axon 0 40.5737 5.12716 48.2716 0.578269 0.578269
axon 109 axon 0 40.5744 5.12696 48.4042 0.572817 0.572817
axon 109 axon 0 40.5751 5.12676 48.5369 0.567364 0.567364
axon 109 axon 0 40.5759 5.12656 48.6695 0.561912 0.561912
axon 109 axon 0 40.5766 5.12636 48.7996 0.564476 0.564476
axon 109 axon 0 40.5773 5.12616 48.9296 0.567041 0.567041
axon 109 axon 0 40.578 5.12596 49.0597 0.569605 0.569605
axon 109 axon 0 40.5787 5.12577 49.1897 0.572169 0.572169
axon 109 axon 0 40.5829 5.10528 49.318 0.572137 0.572137
axon 109 axon 0 40.5871 5.08479 49.4464 0.572104 0.572104
axon 109 axon 0 40.5914 5.0643 49.5747 0.572071 0.572071
axon 109 axon 0 40.5956 5.04381 49.7031 0.572038 0.572038
axon 110 axon 0 29.5103 2.46024 0 0.457819 0.457819
axon 110 axon 0 29.5031 2.47834 0.112787 0.457388 0.457388
axon 110 axon 0 29.4959 2.49645 0.225574 0.456957 0.456957
axon 110 axon 0 29.4888 2.51455 0.338361 0.456525 0.456525
axon 110 axon 0 29.4816 2.53265 0.451148 0.456094 0.456094
axon 110 axon 0 29.4745 2.55076 0.563977 0.456568 0.456568
axon 110 axon 0 29.4673 2.56887 0.676806 0.457042 0.457042
axon 110 axon 0 29.4601 2.58697 0.789636 0.457516 0.457516
axon 110 axon 0 29.453 2.60508 0.902465 0.457989 0.457989
axon 110 axon 0 29.4458 2.62319 1.01529 0.45592 0.45592
axon 110 axon 0 29.4386 2.6413 1.12812 0.45385 0.45385
axon 110 axon 0 29.4315 2.65941 1.24095 0.451781 0.451781
axon 110 axon 0 29.4243 2.67752 1.35378 0.449711 0.449711
axon 110 axon 0 29.4173 2.69531 1.46463 0.494752 0.494752
axon 110 axon 0 29.4102 2.7131 1.57548 0.494821 0.494821
axon 110 axon 0 29.4032 2.73089 1.68634 0.49489 0.49489
axon 110 axon 0 29.3962 2.74868 1.79719 0.494959 0.494959
axon 110 axon 0 29.3891 2.76647 1.90804 0.494204 0.494204
axon 110 axon 0 29.3821 2.78426 2.01889 0.493449 0.493449
axon 110 axon 0 29.375 2.80206 2.12974 0.492694 0.492694
axon 110 axon 0 29.368 2.81985 2.24059 0.491939 0.491939
axon 110 axon 0 29.361 2.83753 2.35077 0.488475 0.488475
axon 110 axon 0 29.354 2.85521 2.46094 0.485011 0.485011
axon 110 axon 0 29.347 2.87289 2.57112 0.481547 0.481547
axon 110 axon 0 29.34 2.89058 2.6813 0.478083 0.478083
axon 110 axon 0 29.3331 2.9081 2.79048 0.480445 0.480445
axon 110 axon 0 29.3262 2.92562 2.89967 0.482807 0.482807
axon 110 axon 0 29.3192 2.94315 3.00886 0.485169 0.485169
axon 110 axon 0 29.3123 2.96067 3.11805 0.487531 0.487531
axon 110 axon 0 29.3128 2.95949 3.22884 0.487477 0.487477
axon 110 axon 0 29.3132 2.95831 3.33964 0.487423 0.487423
axon 110 axon 0 29.3137 2.95712 3.45043 0.487369 0.487369
axon 110 axon 0 29.3142 2.95594 3.56123 0.487315 0.487315
axon 110 axon 0 29.3146 2.95476 3.67197 0.486298 0.486298
axon 110 axon 0 29.3151 2.95358 3.78272 0.441164 0.441164
axon 110 axon 0 29.3156 2.9524 3.89347 0.44024 0.44024
axon 110 axon 0 29.316 2.95121 4.00421 0.439315 0.439315
axon 110 axon 0 29.2999 2.9623 4.11228 0.428786 0.428786
axon 110 axon 0 29.2838 2.97339 4.22035 0.418257 0.418257
axon 110 axon 0 29.2676 2.98447 4.32843 0.407728 0.407728
axon 110 axon 0 29.2515 2.99556 4.4365 0.397198 0.397198
axon 110 axon 0 29.25 2.99734 4.53577 0.393169 0.393169
axon 110 axon 0 29.2485 2.99913 4.63504 0.389139 0.389139
axon 110 axon 0 29.247 3.00091 4.73431 0.385109 0.385109
axon 110 axon 0 29.2455 3.0027 4.83359 0.381079 0.381079
axon 110 axon 0 29.2355 3.00985 4.92806 0.373685 0.373685
axon 110 axon 0 29.2155 3.02415 5.11701 0.358898 0.358898
axon 110 axon 0 29.2055 3.0313 5.21148 0.351504 0.351504
axon 110 axon 0 29.2089 3.04091 5.29877 0.343705 0.343705
axon 110 axon 0 29.2123 3.05052 5.38605 0.335906 0.335906
axon 110 axon 0 29.2157 3.06013 5.47333 0.328108 0.328108
axon 110 axon 0 29.219 3.06974 5.56062 0.320309 0.320309
axon 110 axon 0 29.2222 3.07858 5.64099 0.321147 0.321147
axon 110 axon 0 29.2253 3.08743 5.72136 0.321985 0.321985
axon 110 axon 0 29.2284 3.09628 5.80173 0.322823 0.322823
axon 110 axon 0 29.2315 3.10513 5.8821 0.323661 0.323661
axon 110 axon 0 29.229 3.11498 5.96237 0.321727 0.321727
axon 110 axon 0 29.2265 3.12483 6.04265 0.319792 0.319792
axon 110 axon 0 29.224 3.13468 6.12292 0.317858 0.317858
axon 110 axon 0 29.2215 3.14453 6.2032 0.315923 0.315923
axon 110 axon 0 29.2112 3.15282 6.28106 0.310407 0.310407
axon 110 axon 0 29.2009 3.16112 6.35893 0.304892 0.304892
axon 110 axon 0 29.1906 3.16942 6.43679 0.299376 0.299376
axon 110 axon 0 29.1803 3.17771 6.51466 0.29386 0.29386
axon 110 axon 0 29.1852 3.18987 6.58822 0.295111 0.295111
axon 110 axon 0 29.19 3.20203 6.66178 0.296361 0.296361
axon 110 axon 0 29.1949 3.21419 6.73533 0.297612 0.297612
axon 110 axon 0 29.1998 3.22635 6.80889 0.298862 0.298862
axon 110 axon 0 29.2047 3.23861 6.88305 0.299474 0.299474
axon 110 axon 0 29.2096 3.25087 6.95721 0.300086 0.300086
axon 110 axon 0 29.2146 3.26313 7.03137 0.300698 0.300698
axon 110 axon 0 29.2195 3.27539 7.10553 0.301309 0.301309
axon 110 axon 0 29.2244 3.28776 7.18036 0.301988 0.301988
axon 110 axon 0 29.2294 3.30012 7.25519 0.302667 0.302667
axon 110 axon 0 29.2344 3.31249 7.33002 0.303346 0.303346
axon 110 axon 0 29.2393 3.32486 7.40485 0.304025 0.304025
axon 110 axon 0 29.2483 3.33537 7.47958 0.301111 0.301111
axon 110 axon 0 29.2573 3.34588 7.55432 0.298197 0.298197
axon 110 axon 0 29.2663 3.35639 7.62906 0.295283 0.295283
axon 110 axon 0 29.2752 3.3669 7.7038 0.292369 0.292369
axon 110 axon 0 29.2726 3.37512 7.77638 0.29135 0.29135
axon 110 axon 0 29.2699 3.38334 7.84896 0.290332 0.290332
axon 110 axon 0 29.2672 3.39156 7.92154 0.289314 0.289314
axon 110 axon 0 29.2646 3.39979 7.99412 0.288295 0.288295
axon 110 axon 0 29.2697 3.41389 8.06911 0.292701 0.292701
axon 110 axon 0 29.2749 3.428 8.14409 0.297107 0.297107
axon 110 axon 0 29.2801 3.44211 8.21908 0.301513 0.301513
axon 110 axon 0 29.2853 3.45622 8.29407 0.305919 0.305919
axon 110 axon 0 29.2907 3.47083 8.37173 0.308646 0.308646
axon 110 axon 0 29.296 3.48544 8.4494 0.311374 0.311374
axon 110 axon 0 29.3014 3.50006 8.52706 0.314101 0.314101
axon 110 axon 0 29.3068 3.51467 8.60472 0.316829 0.316829
axon 110 axon 0 29.3121 3.52928 8.68238 0.315414 0.315414
axon 110 axon 0 29.3175 3.54389 8.76005 0.313999 0.313999
axon 110 axon 0 29.3229 3.5585 8.83771 0.312585 0.312585
axon 110 axon 0 29.3282 3.57312 8.91537 0.31117 0.31117
axon 110 axon 0 29.3337 3.58801 8.99451 0.314088 0.314088
axon 110 axon 0 29.3392 3.6029 9.07365 0.317006 0.317006
axon 110 axon 0 29.3446 3.61778 9.15278 0.319925 0.319925
axon 110 axon 0 29.3501 3.63267 9.23192 0.322843 0.322843
axon 110 axon 0 29.3502 3.62812 9.3125 0.314523 0.314523
axon 110 axon 0 29.3504 3.62357 9.39308 0.306204 0.306204
axon 110 axon 0 29.3505 3.61901 9.47367 0.297884 0.297884
axon 110 axon 0 29.3506 3.61446 9.55425 0.289565 0.289565
axon 110 axon 0 29.3645 3.61989 9.62508 0.287911 0.287911
axon 110 axon 0 29.3784 3.62533 9.69592 0.286258 0.286258
axon 110 axon 0 29.3923 3.63076 9.76676 0.284605 0.284605
axon 110 axon 0 29.4062 3.63619 9.8376 0.282951 0.282951
axon 110 axon 0 29.4182 3.63701 9.9073 0.276598 0.276598
axon 110 axon 0 29.4302 3.63782 9.97701 0.270244 0.270244
axon 110 axon 0 29.4422 3.63863 10.0467 0.263891 0.263891
axon 110 axon 0 29.4542 3.63944 10.1164 0.257538 0.257538
axon 110 axon 0 29.4567 3.64879 10.1801 0.256338 0.256338
axon 110 axon 0 29.4591 3.65814 10.2437 0.255137 0.255137
axon 110 axon 0 29.4615 3.66749 10.3074 0.253937 0.253937
axon 110 axon 0 29.4639 3.67684 10.371 0.252737 0.252737
axon 110 axon 0 29.4732 3.67601 10.4335 0.252263 0.252263
axon 110 axon 0 29.4826 3.67518 10.496 0.251788 0.251788
axon 110 axon 0 29.4919 3.67435 10.5585 0.251313 0.251313
axon 110 axon 0 29.5012 3.67352 10.621 0.250839 0.250839
axon 110 axon 0 29.4981 3.67395 10.6836 0.241381 0.241381
axon 110 axon 0 29.495 3.67437 10.7463 0.231923 0.231923
axon 110 axon 0 29.4918 3.6748 10.8089 0.222465 0.222465
axon 110 axon 0 29.4887 3.67522 10.8715 0.213007 0.213007
axon 110 axon 0 29.4807 3.6993 11.0872 0.217207 0.217207
axon 110 axon 0 29.4804 3.70956 11.1406 0.210789 0.210789
axon 110 axon 0 29.4802 3.71983 11.1939 0.204372 0.204372
axon 110 axon 0 29.4799 3.73009 11.2472 0.197954 0.197954
axon 110 axon 0 29.4797 3.74036 11.3005 0.210691 0.210691
axon 110 axon 0 29.4797 3.73876 11.3489 0.211243 0.211243
axon 110 axon 0 29.4797 3.73716 11.3972 0.192541 0.192541
axon 110 axon 0 29.4798 3.73556 11.4456 0.193043 0.193043
axon 110 axon 0 29.4798 3.73396 11.494 0.193546 0.193546
axon 110 axon 0 29.4851 3.74077 11.5478 0.19972 0.19972
axon 110 axon 0 29.4903 3.74757 11.6017 0.205894 0.205894
axon 110 axon 0 29.4955 3.75438 11.6556 0.212069 0.212069
axon 110 axon 0 29.5007 3.76118 11.7095 0.218243 0.218243
axon 110 axon 0 29.5007 3.75961 11.7669 0.221081 0.221081
axon 110 axon 0 29.5006 3.75804 11.8242 0.223919 0.223919
axon 110 axon 0 29.5005 3.75648 11.8816 0.226758 0.226758
axon 110 axon 0 29.5004 3.75491 11.939 0.229596 0.229596
axon 110 axon 0 29.5016 3.74772 11.9959 0.229349 0.229349
axon 110 axon 0 29.5027 3.74053 12.0529 0.229103 0.229103
axon 110 axon 0 29.5039 3.73335 12.1098 0.228857 0.228857
axon 110 axon 0 29.505 3.72616 12.1667 0.228611 0.228611
axon 110 axon 0 29.4972 3.73434 12.2308 0.236483 0.236483
axon 110 axon 0 29.4894 3.74252 12.2948 0.244356 0.244356
axon 110 axon 0 29.4816 3.7507 12.3588 0.252228 0.252228
axon 110 axon 0 29.4737 3.75887 12.4229 0.260101 0.260101
axon 110 axon 0 29.4738 3.7566 12.4887 0.260928 0.260928
axon 110 axon 0 29.4739 3.75433 12.5545 0.261756 0.261756
axon 110 axon 0 29.4739 3.75205 12.6203 0.262583 0.262583
axon 110 axon 0 29.474 3.74978 12.6861 0.289752 0.289752
axon 110 axon 0 29.4741 3.74734 12.7566 0.268067 0.268067
axon 110 axon 0 29.4741 3.74491 12.8271 0.272724 0.272724
axon 110 axon 0 29.4742 3.74247 12.8975 0.27738 0.27738
axon 110 axon 0 29.4743 3.74004 12.968 0.282037 0.282037
axon 110 axon 0 29.4743 3.73751 13.0412 0.284738 0.284738
axon 110 axon 0 29.4744 3.73498 13.1143 0.287439 0.287439
axon 110 axon 0 29.4745 3.73245 13.1875 0.290141 0.290141
axon 110 axon 0 29.4746 3.72992 13.2607 0.292842 0.292842
axon 110 axon 0 29.475 3.73834 13.3334 0.290448 0.290448
axon 110 axon 0 29.4754 3.74675 13.4061 0.31686 0.31686
axon 110 axon 0 29.4759 3.75517 13.4788 0.314227 0.314227
axon 110 axon 0 29.4763 3.76359 13.5516 0.311593 0.311593
axon 110 axon 0 29.4764 3.76084 13.6283 0.318211 0.318211
axon 110 axon 0 29.4764 3.7581 13.7051 0.324829 0.324829
axon 110 axon 0 29.4765 3.75535 13.7819 0.301315 0.301315
axon 110 axon 0 29.4766 3.7526 13.8587 0.307332 0.307332
axon 110 axon 0 29.4766 3.74984 13.9361 0.307979 0.307979
axon 110 axon 0 29.4767 3.74707 14.0136 0.308626 0.308626
axon 110 axon 0 29.4768 3.7443 14.091 0.309272 0.309272
axon 110 axon 0 29.4769 3.74153 14.1684 0.309919 0.309919
axon 110 axon 0 29.4769 3.73865 14.249 0.344417 0.344417
axon 110 axon 0 29.477 3.73576 14.3297 0.347924 0.347924
axon 110 axon 0 29.4771 3.73288 14.4103 0.35143 0.35143
axon 110 axon 0 29.4772 3.73 14.4909 0.354936 0.354936
axon 110 axon 0 29.4772 3.72712 14.5715 0.349939 0.349939
axon 110 axon 0 29.4773 3.72423 14.6521 0.344941 0.344941
axon 110 axon 0 29.4774 3.72135 14.7327 0.339944 0.339944
axon 110 axon 0 29.4775 3.71847 14.8133 0.334947 0.334947
axon 110 axon 0 29.4775 3.71575 14.8894 0.334739 0.334739
axon 110 axon 0 29.4776 3.71303 14.9655 0.334531 0.334531
axon 110 axon 0 29.4777 3.71031 15.0416 0.334323 0.334323
axon 110 axon 0 29.4777 3.70759 15.1176 0.334115 0.334115
axon 110 axon 0 29.4778 3.70487 15.1935 0.332795 0.332795
axon 110 axon 0 29.4779 3.70216 15.2694 0.331474 0.331474
axon 110 axon 0 29.478 3.69945 15.3453 0.330154 0.330154
axon 110 axon 0 29.478 3.69673 15.4212 0.328834 0.328834
axon 110 axon 0 29.4781 3.69393 15.4996 0.332894 0.332894
axon 110 axon 0 29.4782 3.69113 15.5779 0.336953 0.336953
axon 110 axon 0 29.4782 3.68832 15.6563 0.341013 0.341013
axon 110 axon 0 29.4783 3.68552 15.7347 0.345072 0.345072
axon 110 axon 0 29.4784 3.68272 15.8131 0.342577 0.342577
axon 110 axon 0 29.4785 3.67992 15.8914 0.340083 0.340083
axon 110 axon 0 29.4785 3.67711 15.9698 0.337588 0.337588
axon 110 axon 0 29.4786 3.67431 16.0482 0.335093 0.335093
axon 110 axon 0 29.4787 3.67144 16.1284 0.339646 0.339646
axon 110 axon 0 29.4788 3.66857 16.2087 0.344199 0.344199
axon 110 axon 0 29.4788 3.6657 16.2889 0.348751 0.348751
axon 110 axon 0 29.4789 3.66283 16.3692 0.353304 0.353304
axon 110 axon 0 29.479 3.65996 16.4494 0.352162 0.352162
axon 110 axon 0 29.4791 3.65709 16.5297 0.351021 0.351021
axon 110 axon 0 29.4791 3.65423 16.6099 0.349879 0.349879
axon 110 axon 0 29.4792 3.65136 16.6902 0.348738 0.348738
axon 110 axon 0 29.4793 3.64852 16.7696 0.348951 0.348951
axon 110 axon 0 29.4794 3.64568 16.849 0.349165 0.349165
axon 110 axon 0 29.4794 3.64284 16.9284 0.349378 0.349378
axon 110 axon 0 29.4795 3.64 17.0078 0.349592 0.349592
axon 110 axon 0 29.4796 3.63716 17.0872 0.345404 0.345404
axon 110 axon 0 29.4797 3.63432 17.1666 0.341216 0.341216
axon 110 axon 0 29.4797 3.63148 17.246 0.337028 0.337028
axon 110 axon 0 29.4798 3.62864 17.3254 0.33284 0.33284
axon 110 axon 0 29.4799 3.62568 17.4082 0.340749 0.340749
axon 110 axon 0 29.48 3.62272 17.4909 0.348657 0.348657
axon 110 axon 0 29.48 3.61976 17.5737 0.356565 0.356565
axon 110 axon 0 29.4801 3.6168 17.6565 0.364473 0.364473
axon 110 axon 0 29.4802 3.61384 17.7393 0.36129 0.36129
axon 110 axon 0 29.4803 3.61088 17.8221 0.358106 0.358106
axon 110 axon 0 29.4803 3.60792 17.9048 0.354922 0.354922
axon 110 axon 0 29.4804 3.60496 17.9876 0.351738 0.351738
axon 110 axon 0 29.4901 3.60355 18.067 0.35155 0.35155
axon 110 axon 0 29.4998 3.60214 18.1463 0.351362 0.351362
axon 110 axon 0 29.5095 3.60073 18.2256 0.351174 0.351174
axon 110 axon 0 29.5191 3.59933 18.305 0.350986 0.350986
axon 110 axon 0 29.5289 3.59791 18.3847 0.351625 0.351625
axon 110 axon 0 29.5386 3.5965 18.4645 0.352263 0.352263
axon 110 axon 0 29.5483 3.59508 18.5442 0.352902 0.352902
axon 110 axon 0 29.5581 3.59366 18.624 0.35354 0.35354
axon 110 axon 0 29.5682 3.5922 18.7067 0.356798 0.356798
axon 110 axon 0 29.5783 3.59073 18.7893 0.360056 0.360056
axon 110 axon 0 29.5883 3.58926 18.872 0.363314 0.363314
axon 110 axon 0 29.5984 3.58779 18.9547 0.366571 0.366571
axon 110 axon 0 29.6088 3.58628 19.0398 0.369204 0.369204
axon 110 axon 0 29.6192 3.58477 19.1248 0.371837 0.371837
axon 110 axon 0 29.6296 3.58326 19.2099 0.37447 0.37447
axon 110 axon 0 29.64 3.58175 19.295 0.377103 0.377103
axon 110 axon 0 29.6503 3.58024 19.38 0.376391 0.376391
axon 110 axon 0 29.6607 3.57873 19.4651 0.375679 0.375679
axon 110 axon 0 29.6711 3.57722 19.5501 0.374967 0.374967
axon 110 axon 0 29.6815 3.57571 19.6352 0.374256 0.374256
axon 110 axon 0 29.6918 3.57421 19.7196 0.373678 0.373678
axon 110 axon 0 29.7021 3.57272 19.804 0.373101 0.373101
axon 110 axon 0 29.7124 3.57122 19.8885 0.372523 0.372523
axon 110 axon 0 29.7227 3.56972 19.9729 0.371946 0.371946
axon 110 axon 0 29.7333 3.56817 20.0599 0.375365 0.375365
axon 110 axon 0 29.7439 3.56663 20.1468 0.378785 0.378785
axon 110 axon 0 29.7545 3.56509 20.2338 0.382205 0.382205
axon 110 axon 0 29.7651 3.56354 20.3208 0.385624 0.385624
axon 110 axon 0 29.7644 3.56029 20.4084 0.385559 0.385559
axon 110 axon 0 29.7636 3.55703 20.496 0.385493 0.385493
axon 110 axon 0 29.7629 3.55377 20.5835 0.385427 0.385427
axon 110 axon 0 29.7621 3.55052 20.6711 0.385361 0.385361
axon 110 axon 0 29.7614 3.54717 20.7613 0.388324 0.388324
axon 110 axon 0 29.7606 3.54381 20.8515 0.391286 0.391286
axon 110 axon 0 29.7598 3.54046 20.9417 0.394248 0.394248
axon 110 axon 0 29.759 3.5371 21.032 0.39721 0.39721
axon 110 axon 0 29.7583 3.53375 21.1222 0.396273 0.396273
axon 110 axon 0 29.7575 3.5304 21.2124 0.395336 0.395336
axon 110 axon 0 29.7567 3.52704 21.3026 0.394399 0.394399
axon 110 axon 0 29.7559 3.52369 21.3928 0.393462 0.393462
axon 110 axon 0 29.7552 3.52037 21.4822 0.389326 0.389326
axon 110 axon 0 29.7544 3.51705 21.5715 0.350173 0.350173
axon 110 axon 0 29.7536 3.51373 21.6609 0.346414 0.346414
axon 110 axon 0 29.7529 3.5104 21.7502 0.342654 0.342654
axon 110 axon 0 29.7521 3.5072 21.8365 0.343322 0.343322
axon 110 axon 0 29.7514 3.50399 21.9228 0.343989 0.343989
axon 110 axon 0 29.7506 3.50078 22.009 0.344657 0.344657
axon 110 axon 0 29.7499 3.49758 22.0953 0.345324 0.345324
axon 110 axon 0 29.7492 3.49437 22.1816 0.343809 0.343809
axon 110 axon 0 29.7484 3.49116 22.2678 0.342293 0.342293
axon 110 axon 0 29.7477 3.48796 22.3541 0.340777 0.340777
axon 110 axon 0 29.7469 3.48475 22.4404 0.339262 0.339262
axon 110 axon 0 29.7462 3.48154 22.5267 0.340872 0.340872
axon 110 axon 0 29.7455 3.47833 22.6131 0.342483 0.342483
axon 110 axon 0 29.7447 3.47512 22.6995 0.344093 0.344093
axon 110 axon 0 29.744 3.47191 22.7858 0.345704 0.345704
axon 110 axon 0 29.7413 3.47315 22.8733 0.3468 0.3468
axon 110 axon 0 29.7386 3.4744 22.9608 0.347896 0.347896
axon 110 axon 0 29.7359 3.47565 23.0482 0.348992 0.348992
axon 110 axon 0 29.7332 3.4769 23.1357 0.350088 0.350088
axon 110 axon 0 29.7305 3.47815 23.2232 0.348192 0.348192
axon 110 axon 0 29.7278 3.47939 23.3107 0.380926 0.380926
axon 110 axon 0 29.7251 3.48064 23.3981 0.37884 0.37884
axon 110 axon 0 29.7224 3.48189 23.4856 0.376754 0.376754
axon 110 axon 0 29.7198 3.48311 23.5712 0.374948 0.374948
axon 110 axon 0 29.7172 3.48433 23.6568 0.373142 0.373142
axon 110 axon 0 29.7145 3.48555 23.7423 0.371335 0.371335
axon 110 axon 0 29.7119 3.48677 23.8279 0.369529 0.369529
axon 110 axon 0 29.7093 3.48797 23.9118 0.36825 0.36825
axon 110 axon 0 29.7067 3.48917 23.9958 0.36697 0.36697
axon 110 axon 0 29.7041 3.49037 24.0797 0.365691 0.365691
axon 110 axon 0 29.7015 3.49156 24.1636 0.364412 0.364412
axon 110 axon 0 29.699 3.49275 24.2465 0.364451 0.364451
axon 110 axon 0 29.6964 3.49393 24.3293 0.364489 0.364489
axon 110 axon 0 29.6939 3.49511 24.4121 0.364528 0.364528
axon 110 axon 0 29.6913 3.49629 24.4949 0.364567 0.364567
axon 110 axon 0 29.6887 3.49749 24.5794 0.366439 0.366439
axon 110 axon 0 29.6861 3.4987 24.6639 0.368311 0.368311
axon 110 axon 0 29.6835 3.49991 24.7484 0.370183 0.370183
axon 110 axon 0 29.6809 3.50111 24.8329 0.372055 0.372055
axon 110 axon 0 29.6783 3.50232 24.9174 0.366824 0.366824
axon 110 axon 0 29.6757 3.50352 25.0019 0.361593 0.361593
axon 110 axon 0 29.6731 3.50473 25.0864 0.356363 0.356363
axon 110 axon 0 29.6705 3.50593 25.171 0.351132 0.351132
axon 110 axon 0 29.6595 3.51519 25.2511 0.352916 0.352916
axon 110 axon 0 29.6486 3.52445 25.3313 0.354701 0.354701
axon 110 axon 0 29.6376 3.53371 25.4114 0.356485 0.356485
axon 110 axon 0 29.6266 3.54297 25.4915 0.358269 0.358269
axon 110 axon 0 29.6156 3.55223 25.5717 0.354739 0.354739
axon 110 axon 0 29.6046 3.56149 25.6518 0.35121 0.35121
axon 110 axon 0 29.5937 3.57074 25.732 0.34768 0.34768
axon 110 axon 0 29.5827 3.58 25.8121 0.344151 0.344151
axon 110 axon 0 29.5719 3.58909 25.8908 0.346025 0.346025
axon 110 axon 0 29.5611 3.59818 25.9695 0.3479 0.3479
axon 110 axon 0 29.5503 3.60727 26.0481 0.349774 0.349774
axon 110 axon 0 29.5396 3.61635 26.1268 0.351649 0.351649
axon 110 axon 0 29.5286 3.62564 26.2072 0.353604 0.353604
axon 110 axon 0 29.5175 3.63493 26.2876 0.355558 0.355558
axon 110 axon 0 29.5065 3.64422 26.3681 0.357513 0.357513
axon 110 axon 0 29.4955 3.65351 26.4485 0.359468 0.359468
axon 110 axon 0 29.4845 3.6628 26.5289 0.357682 0.357682
axon 110 axon 0 29.4735 3.67209 26.6093 0.355896 0.355896
axon 110 axon 0 29.4625 3.68138 26.6897 0.354109 0.354109
axon 110 axon 0 29.4514 3.69067 26.7701 0.352323 0.352323
axon 110 axon 0 29.4402 3.70017 26.8524 0.356135 0.356135
axon 110 axon 0 29.4289 3.70967 26.9346 0.359947 0.359947
axon 110 axon 0 29.4176 3.71916 27.0168 0.363759 0.363759
axon 110 axon 0 29.4064 3.72866 27.0991 0.367571 0.367571
axon 110 axon 0 29.395 3.73825 27.182 0.368396 0.368396
axon 110 axon 0 29.3836 3.74783 27.265 0.36922 0.36922
axon 110 axon 0 29.3723 3.75742 27.348 0.370044 0.370044
axon 110 axon 0 29.3609 3.767 27.4309 0.370868 0.370868
axon 110 axon 0 29.3665 3.76377 27.515 0.370734 0.370734
axon 110 axon 0 29.372 3.76053 27.599 0.370601 0.370601
axon 110 axon 0 29.3776 3.7573 27.683 0.370467 0.370467
axon 110 axon 0 29.3832 3.75407 27.7671 0.370334 0.370334
axon 110 axon 0 29.3889 3.75071 27.8543 0.373982 0.373982
axon 110 axon 0 29.3947 3.74736 27.9415 0.37763 0.37763
axon 110 axon 0 29.4005 3.744 28.0288 0.381279 0.381279
axon 110 axon 0 29.4063 3.74064 28.116 0.384927 0.384927
axon 110 axon 0 29.4122 3.73723 28.2048 0.386622 0.386622
axon 110 axon 0 29.418 3.73381 28.2935 0.388318 0.388318
axon 110 axon 0 29.4239 3.7304 28.3823 0.390013 0.390013
axon 110 axon 0 29.4298 3.72698 28.4711 0.391709 0.391709
axon 110 axon 0 29.4357 3.72353 28.5609 0.392945 0.392945
axon 110 axon 0 29.4417 3.72007 28.6508 0.394181 0.394181
axon 110 axon 0 29.4476 3.71661 28.7407 0.395417 0.395417
axon 110 axon 0 29.4536 3.71315 28.8306 0.396652 0.396652
axon 110 axon 0 29.4596 3.70965 28.9215 0.397822 0.397822
axon 110 axon 0 29.4656 3.70616 29.0125 0.398992 0.398992
axon 110 axon 0 29.4717 3.70266 29.1034 0.400161 0.400161
axon 110 axon 0 29.4777 3.69916 29.1944 0.401331 0.401331
axon 110 axon 0 29.4841 3.69545 29.2908 0.407374 0.407374
axon 110 axon 0 29.4904 3.69174 29.3872 0.413417 0.413417
axon 110 axon 0 29.4968 3.68803 29.4837 0.41946 0.41946
axon 110 axon 0 29.5032 3.68432 29.5801 0.425503 0.425503
axon 110 axon 0 29.5096 3.68061 29.6765 0.423541 0.423541
